user_id,used_feature,feature_usage_date,feature_usage_count
U05104,False,,0
U05105,True,2023-12-13,4
U05106,False,,0
U05107,False,,0
U05108,True,2023-08-31,8
U05109,True,2023-01-26,2
U05110,True,2023-09-15,14
U05111,True,2023-02-19,4
U05112,False,,0
U05113,True,2023-12-03,7
U05114,False,,0
U05115,False,,0
U05116,False,,0
U05117,False,,0
U05118,False,,0
U05119,True,2024-02-09,15
U05120,True,2023-11-23,15
U05121,False,,0
U05122,True,2023-07-19,2
U05123,False,,0
U05124,False,,0
U05125,False,,0
U05126,False,,0
U05127,False,,0
U05128,False,,0
U05129,True,2023-11-27,12
U05130,False,,0
U05131,True,2023-04-13,7
U05132,False,,0
U05133,False,,0
U05134,True,2023-07-21,13
U05135,False,,0
U05136,True,2023-10-13,3
U05137,False,,0
U05138,False,,0
U05139,False,,0
U05140,False,,0
U05141,False,,0
U05142,True,2023-05-26,1
U05143,True,2023-12-07,3
U05144,False,,0
U05145,True,2024-01-13,15
U05146,False,,0
U05147,False,,0
U05148,False,,0
U05149,True,2023-08-24,6
U05150,False,,0
U05151,True,2023-09-30,3
U05152,False,,0
U05153,False,,0
U05154,False,,0
U05155,True,2023-01-15,1
U05156,False,,0
U05157,False,,0
U05158,True,2024-01-14,8
U05159,False,,0
U05160,False,,0
U05161,True,2023-06-19,14
U05162,True,2023-10-14,8
U05163,True,2023-12-01,2
U05164,True,2023-05-16,4
U05165,True,2024-02-27,6
U05166,True,2023-12-13,10
U05167,True,2023-08-04,15
U05168,False,,0
U05169,True,2023-09-03,6
U05170,True,2023-06-21,11
U05171,True,2023-03-19,14
U05172,False,,0
U05173,False,,0
U05174,False,,0
U05175,False,,0
U05176,True,2023-08-17,10
U05177,False,,0
U05178,True,2024-01-11,7
U05179,False,,0
U05180,True,2023-09-09,15
U05181,False,,0
U05182,True,2024-02-03,6
U05183,False,,0
U05184,True,2023-08-02,15
U05185,False,,0
U05186,True,2023-05-03,5
U05187,False,,0
U05188,True,2024-02-10,11
U05189,False,,0
U05190,False,,0
U05191,False,,0
U05192,False,,0
U05193,False,,0
U05194,True,2023-08-12,14
U05195,True,2023-09-14,12
U05196,False,,0
U05197,False,,0
U05198,False,,0
U05199,False,,0
U05200,True,2023-12-03,13
U05201,True,2023-07-13,4
U05202,False,,0
U05203,False,,0
U05204,False,,0
U05205,True,2023-08-16,11
U05206,False,,0
U05207,False,,0
U05208,False,,0
U05209,True,2023-10-31,13
U05210,False,,0
U05211,True,2023-09-07,6
U05212,False,,0
U05213,False,,0
U05214,False,,0
U05215,False,,0
U05216,True,2023-09-06,4
U05217,False,,0
U05218,False,,0
U05219,False,,0
U05220,True,2023-08-26,5
U05221,False,,0
U05222,False,,0
U05223,True,2023-12-27,10
U05224,False,,0
U05225,False,,0
U05226,False,,0
U05227,False,,0
U05228,False,,0
U05229,True,2024-01-16,12
U05230,False,,0
U05231,False,,0
U05232,True,2023-03-01,6
U05233,True,2023-06-14,9
U05234,True,2023-09-08,3
U05235,False,,0
U05236,True,2023-04-05,2
U05237,False,,0
U05238,False,,0
U05239,False,,0
U05240,False,,0
U05241,True,2023-09-25,11
U05242,True,2023-09-30,3
U05243,False,,0
U05244,False,,0
U05245,False,,0
U05246,True,2023-06-06,11
U05247,True,2023-11-13,14
U05248,False,,0
U05249,True,2023-05-15,12
U05250,True,2023-12-30,12
U05251,True,2023-06-04,12
U05252,False,,0
U05253,False,,0
U05254,True,2023-09-17,4
U05255,False,,0
U05256,False,,0
U05257,False,,0
U05258,False,,0
U05259,False,,0
U05260,False,,0
U05261,False,,0
U05262,False,,0
U05263,False,,0
U05264,False,,0
U05265,False,,0
U05266,True,2023-04-17,14
U05267,False,,0
U05268,False,,0
U05269,False,,0
U05270,False,,0
U05271,True,2024-01-15,14
U05272,False,,0
U05273,True,2023-10-18,11
U05274,True,2023-04-03,3
U05275,False,,0
U05276,True,2023-03-27,9
U05277,False,,0
U05278,False,,0
U05279,True,2023-04-23,9
U05280,True,2023-11-07,3
U05281,False,,0
U05282,True,2023-03-28,1
U05283,False,,0
U05284,True,2024-01-21,3
U05285,False,,0
U05286,True,2023-01-22,8
U05287,False,,0
U05288,False,,0
U05289,False,,0
U05290,False,,0
U05291,True,2023-09-12,6
U05292,True,2023-06-23,12
U05293,False,,0
U05294,False,,0
U05295,False,,0
U05296,False,,0
U05297,False,,0
U05298,False,,0
U05299,False,,0
U05300,False,,0
U05301,False,,0
U05302,True,2023-07-05,10
U05303,True,2023-08-13,10
U05304,False,,0
U05305,False,,0
U05306,True,2023-09-23,4
U05307,False,,0
U05308,False,,0
U05309,True,2023-08-16,10
U05310,False,,0
U05311,False,,0
U05312,True,2023-06-19,11
U05313,False,,0
U05314,False,,0
U05315,False,,0
U05316,False,,0
U05317,True,2023-09-27,4
U05318,False,,0
U05319,True,2023-02-09,2
U05320,True,2024-01-03,15
U05321,False,,0
U05322,False,,0
U05323,False,,0
U05324,False,,0
U05325,False,,0
U05326,True,2023-11-15,5
U05327,False,,0
U05328,True,2023-03-08,14
U05329,False,,0
U05330,True,2023-10-15,5
U05331,False,,0
U05332,True,2024-01-13,4
U05333,False,,0
U05334,False,,0
U05335,True,2023-03-14,7
U05336,False,,0
U05337,True,2023-06-27,3
U05338,False,,0
U05339,False,,0
U05340,False,,0
U05341,False,,0
U05342,True,2023-04-15,11
U05343,True,2023-07-28,13
U05344,False,,0
U05345,False,,0
U05346,False,,0
U05347,False,,0
U05348,False,,0
U05349,False,,0
U05350,False,,0
U05351,True,2024-02-17,12
U05352,True,2024-02-27,9
U05353,False,,0
U05354,False,,0
U05355,False,,0
U05356,True,2023-10-09,5
U05357,True,2023-02-22,7
U05358,True,2024-02-12,8
U05359,False,,0
U05360,True,2023-12-19,1
U05361,False,,0
U05362,False,,0
U05363,False,,0
U05364,False,,0
U05365,False,,0
U05366,False,,0
U05367,False,,0
U05368,False,,0
U05369,False,,0
U05370,False,,0
U05371,True,2023-08-20,2
U05372,False,,0
U05373,False,,0
U05374,False,,0
U05375,False,,0
U05376,True,2023-05-15,14
U05377,True,2024-02-06,11
U05378,False,,0
U05379,False,,0
U05380,True,2023-04-23,10
U05381,False,,0
U05382,True,2023-06-08,3
U05383,True,2024-02-16,7
U05384,False,,0
U05385,False,,0
U05386,False,,0
U05387,False,,0
U05388,False,,0
U05389,False,,0
U05390,True,2023-07-25,3
U05391,False,,0
U05392,False,,0
U05393,False,,0
U05394,True,2023-07-21,9
U05395,False,,0
U05396,True,2023-12-07,14
U05397,False,,0
U05398,False,,0
U05399,False,,0
U05400,False,,0
U05401,False,,0
U05402,False,,0
U05403,True,2023-04-10,2
U05404,False,,0
U05405,False,,0
U05406,False,,0
U05407,True,2023-11-13,10
U05408,True,2023-04-26,6
U05409,True,2023-06-10,7
U05410,False,,0
U05411,False,,0
U05412,False,,0
U05413,False,,0
U05414,False,,0
U05415,True,2023-08-01,4
U05416,True,2023-06-06,5
U05417,False,,0
U05418,False,,0
U05419,False,,0
U05420,True,2023-11-15,3
U05421,False,,0
U05422,True,2023-03-17,5
U05423,True,2024-01-10,2
U05424,True,2023-03-23,2
U05425,False,,0
U05426,False,,0
U05427,False,,0
U05428,False,,0
U05429,False,,0
U05430,True,2023-11-26,11
U05431,True,2023-11-17,5
U05432,False,,0
U05433,True,2023-02-06,2
U05434,False,,0
U05435,True,2023-03-07,10
U05436,True,2023-04-27,3
U05437,False,,0
U05438,False,,0
U05439,False,,0
U05440,False,,0
U05441,False,,0
U05442,False,,0
U05443,False,,0
U05444,False,,0
U05445,False,,0
U05446,False,,0
U05447,False,,0
U05448,True,2023-03-05,4
U05449,True,2023-03-28,1
U05450,False,,0
U05451,True,2024-01-22,11
U05452,False,,0
U05453,False,,0
U05454,False,,0
U05455,True,2023-07-31,11
U05456,False,,0
U05457,True,2023-12-23,15
U05458,False,,0
U05459,True,2023-08-08,15
U05460,False,,0
U05461,False,,0
U05462,False,,0
U05463,False,,0
U05464,False,,0
U05465,False,,0
U05466,False,,0
U05467,False,,0
U05468,False,,0
U05469,False,,0
U05470,False,,0
U05471,False,,0
U05472,False,,0
U05473,False,,0
U05474,True,2023-08-26,13
U05475,True,2023-07-08,13
U05476,False,,0
U05477,False,,0
U05478,False,,0
U05479,False,,0
U05480,False,,0
U05481,True,2023-05-21,12
U05482,True,2023-07-11,1
U05483,False,,0
U05484,False,,0
U05485,True,2023-08-29,14
U05486,False,,0
U05487,False,,0
U05488,False,,0
U05489,False,,0
U05490,False,,0
U05491,True,2023-09-22,12
U05492,True,2023-07-24,1
U05493,True,2023-08-28,4
U05494,False,,0
U05495,True,2023-06-05,3
U05496,False,,0
U05497,False,,0
U05498,True,2023-06-07,12
U05499,False,,0
U05500,True,2024-01-16,6
U05501,True,2023-07-09,12
U05502,False,,0
U05503,False,,0
U05504,False,,0
U05505,False,,0
U05506,True,2023-09-05,6
U05507,False,,0
U05508,False,,0
U05509,False,,0
U05510,False,,0
U05511,False,,0
U05512,False,,0
U05513,True,2024-01-13,8
U05514,True,2023-07-12,13
U05515,True,2024-02-29,13
U05516,False,,0
U05517,False,,0
U05518,False,,0
U05519,True,2023-04-30,11
U05520,False,,0
U05521,False,,0
U05522,False,,0
U05523,False,,0
U05524,False,,0
U05525,False,,0
U05526,False,,0
U05527,True,2023-03-27,5
U05528,False,,0
U05529,False,,0
U05530,True,2023-11-08,4
U05531,True,2023-04-18,4
U05532,False,,0
U05533,True,2023-09-27,1
U05534,False,,0
U05535,False,,0
U05536,True,2023-11-25,10
U05537,False,,0
U05538,False,,0
U05539,True,2023-08-07,4
U05540,True,2023-09-22,8
U05541,False,,0
U05542,False,,0
U05543,True,2023-11-02,2
U05544,False,,0
U05545,False,,0
U05546,False,,0
U05547,False,,0
U05548,False,,0
U05549,False,,0
U05550,False,,0
U05551,False,,0
U05552,False,,0
U05553,False,,0
U05554,True,2023-05-23,11
U05555,False,,0
U05556,True,2024-01-04,12
U05557,False,,0
U05558,True,2023-07-24,6
U05559,False,,0
U05560,False,,0
U05561,False,,0
U05562,False,,0
U05563,True,2023-04-07,11
U05564,True,2023-04-20,2
U05565,True,2023-08-14,15
U05566,True,2023-09-14,5
U05567,False,,0
U05568,False,,0
U05569,True,2023-12-15,8
U05570,True,2024-01-13,4
U05571,True,2023-07-06,4
U05572,True,2023-12-09,15
U05573,True,2023-05-20,14
U05574,True,2023-12-16,8
U05575,False,,0
U05576,False,,0
U05577,True,2023-10-23,1
U05578,False,,0
U05579,False,,0
U05580,False,,0
U05581,False,,0
U05582,True,2023-12-02,2
U05583,False,,0
U05584,True,2023-10-01,14
U05585,False,,0
U05586,True,2024-01-18,15
U05587,False,,0
U05588,False,,0
U05589,False,,0
U05590,False,,0
U05591,False,,0
U05592,False,,0
U05593,False,,0
U05594,False,,0
U05595,False,,0
U05596,False,,0
U05597,False,,0
U05598,False,,0
U05599,False,,0
U05600,True,2023-06-25,9
U05601,False,,0
U05602,False,,0
U05603,True,2023-02-07,7
U05604,True,2023-05-17,10
U05605,True,2023-11-02,10
U05606,False,,0
U05607,True,2023-03-01,8
U05608,False,,0
U05609,False,,0
U05610,False,,0
U05611,False,,0
U05612,False,,0
U05613,True,2023-07-11,14
U05614,True,2024-02-26,14
U05615,False,,0
U05616,False,,0
U05617,False,,0
U05618,True,2023-08-07,9
U05619,False,,0
U05620,True,2023-03-25,12
U05621,False,,0
U05622,True,2023-06-24,15
U05623,True,2023-11-20,5
U05624,False,,0
U05625,False,,0
U05626,True,2023-09-09,3
U05627,True,2023-12-26,11
U05628,False,,0
U05629,False,,0
U05630,False,,0
U05631,True,2023-07-11,15
U05632,False,,0
U05633,False,,0
U05634,False,,0
U05635,True,2023-07-17,10
U05636,False,,0
U05637,False,,0
U05638,False,,0
U05639,True,2023-07-21,10
U05640,False,,0
U05641,False,,0
U05642,False,,0
U05643,False,,0
U05644,False,,0
U05645,True,2023-04-02,2
U05646,False,,0
U05647,False,,0
U05648,True,2023-07-24,14
U05649,False,,0
U05650,True,2023-10-16,12
U05651,False,,0
U05652,True,2023-04-26,14
U05653,False,,0
U05654,False,,0
U05655,True,2023-11-15,3
U05656,False,,0
U05657,False,,0
U05658,False,,0
U05659,True,2023-09-18,8
U05660,True,2024-01-28,7
U05661,False,,0
U05662,False,,0
U05663,True,2023-11-16,8
U05664,True,2023-05-18,4
U05665,False,,0
U05666,True,2023-03-17,7
U05667,True,2024-01-10,1
U05668,True,2023-08-14,2
U05669,False,,0
U05670,True,2023-09-13,12
U05671,False,,0
U05672,True,2023-12-16,7
U05673,False,,0
U05674,False,,0
U05675,False,,0
U05676,False,,0
U05677,False,,0
U05678,False,,0
U05679,False,,0
U05680,True,2023-08-05,13
U05681,True,2023-05-16,1
U05682,True,2023-07-24,1
U05683,False,,0
U05684,False,,0
U05685,True,2024-01-10,10
U05686,False,,0
U05687,False,,0
U05688,False,,0
U05689,True,2023-07-22,4
U05690,True,2023-10-27,2
U05691,True,2024-01-28,6
U05692,False,,0
U05693,True,2023-06-25,11
U05694,False,,0
U05695,False,,0
U05696,False,,0
U05697,False,,0
U05698,False,,0
U05699,False,,0
U05700,False,,0
U05701,False,,0
U05702,False,,0
U05703,False,,0
U05704,False,,0
U05705,False,,0
U05706,False,,0
U05707,False,,0
U05708,False,,0
U05709,False,,0
U05710,True,2023-05-14,8
U05711,False,,0
U05712,True,2023-09-07,5
U05713,False,,0
U05714,False,,0
U05715,True,2023-03-29,3
U05716,True,2023-08-24,1
U05717,True,2023-04-30,2
U05718,False,,0
U05719,True,2023-07-18,2
U05720,False,,0
U05721,False,,0
U05722,False,,0
U05723,True,2023-03-05,1
U05724,False,,0
U05725,True,2024-01-08,13
U05726,False,,0
U05727,False,,0
U05728,True,2023-09-30,8
U05729,True,2023-01-22,15
U05730,True,2023-09-16,2
U05731,False,,0
U05732,True,2023-07-26,8
U05733,True,2023-12-08,3
U05734,False,,0
U05735,True,2024-01-01,9
U05736,True,2023-08-16,5
U05737,True,2023-05-09,13
U05738,False,,0
U05739,False,,0
U05740,False,,0
U05741,True,2023-12-07,11
U05742,False,,0
U05743,False,,0
U05744,True,2023-12-10,11
U05745,False,,0
U05746,False,,0
U05747,False,,0
U05748,False,,0
U05749,False,,0
U05750,False,,0
U05751,False,,0
U05752,False,,0
U05753,True,2023-11-20,13
U05754,True,2023-04-18,13
U05755,False,,0
U05756,False,,0
U05757,True,2024-02-06,10
U05758,False,,0
U05759,False,,0
U05760,False,,0
U05761,False,,0
U05762,False,,0
U05763,True,2023-05-22,14
U05764,True,2024-01-31,1
U05765,False,,0
U05766,False,,0
U05767,False,,0
U05768,False,,0
U05769,True,2023-09-06,9
U05770,False,,0
U05771,False,,0
U05772,False,,0
U05773,True,2023-09-09,3
U05774,False,,0
U05775,False,,0
U05776,False,,0
U05777,False,,0
U05778,False,,0
U05779,False,,0
U05780,True,2023-08-21,13
U05781,False,,0
U05782,False,,0
U05783,True,2023-06-09,2
U05784,False,,0
U05785,False,,0
U05786,False,,0
U05787,True,2023-01-29,2
U05788,True,2023-06-05,3
U05789,True,2023-08-22,2
U05790,False,,0
U05791,True,2023-05-25,8
U05792,True,2024-02-13,2
U05793,True,2023-12-25,2
U05794,False,,0
U05795,False,,0
U05796,False,,0
U05797,True,2023-07-20,8
U05798,False,,0
U05799,False,,0
U05800,True,2023-08-13,7
U05801,True,2023-12-16,12
U05802,True,2024-02-02,4
U05803,True,2023-08-04,6
U05804,False,,0
U05805,False,,0
U05806,True,2023-02-03,12
U05807,False,,0
U05808,False,,0
U05809,False,,0
U05810,True,2024-02-21,12
U05811,False,,0
U05812,False,,0
U05813,True,2023-09-04,5
U05814,False,,0
U05815,False,,0
U05816,False,,0
U05817,False,,0
U05818,False,,0
U05819,False,,0
U05820,False,,0
U05821,False,,0
U05822,False,,0
U05823,True,2023-05-02,10
U05824,False,,0
U05825,True,2023-10-18,2
U05826,True,2023-09-13,8
U05827,True,2023-08-10,14
U05828,False,,0
U05829,False,,0
U05830,False,,0
U05831,False,,0
U05832,False,,0
U05833,False,,0
U05834,False,,0
U05835,False,,0
U05836,True,2023-05-05,2
U05837,False,,0
U05838,False,,0
U05839,False,,0
U05840,True,2023-06-28,10
U05841,True,2023-12-06,1
U05842,False,,0
U05843,True,2023-11-28,4
U05844,False,,0
U05845,True,2023-06-26,2
U05846,False,,0
U05847,False,,0
U05848,False,,0
U05849,True,2023-03-05,4
U05850,True,2024-03-27,3
U05851,False,,0
U05852,False,,0
U05853,False,,0
U05854,True,2023-11-06,15
U05855,True,2023-04-22,1
U05856,False,,0
U05857,True,2023-08-01,12
U05858,True,2023-11-07,15
U05859,False,,0
U05860,False,,0
U05861,True,2024-01-11,11
U05862,True,2023-08-14,14
U05863,False,,0
U05864,False,,0
U05865,True,2024-01-09,6
U05866,False,,0
U05867,False,,0
U05868,False,,0
U05869,True,2023-11-12,11
U05870,False,,0
U05871,False,,0
U05872,True,2023-09-24,15
U05873,False,,0
U05874,False,,0
U05875,True,2023-12-23,9
U05876,True,2023-04-17,2
U05877,False,,0
U05878,False,,0
U05879,True,2024-02-17,5
U05880,False,,0
U05881,True,2023-11-14,5
U05882,False,,0
U05883,False,,0
U05884,True,2023-01-31,4
U05885,True,2023-03-27,9
U05886,False,,0
U05887,False,,0
U05888,False,,0
U05889,False,,0
U05890,False,,0
U05891,False,,0
U05892,True,2024-03-12,15
U05893,False,,0
U05894,False,,0
U05895,True,2023-03-20,13
U05896,True,2023-06-16,10
U05897,True,2023-09-13,11
U05898,True,2023-07-14,14
U05899,False,,0
U05900,True,2023-08-28,9
U05901,False,,0
U05902,True,2024-04-02,12
U05903,False,,0
U05904,False,,0
U05905,True,2023-05-15,9
U05906,False,,0
U05907,False,,0
U05908,False,,0
U05909,False,,0
U05910,False,,0
U05911,False,,0
U05912,True,2023-07-04,11
U05913,False,,0
U05914,True,2023-07-11,7
U05915,False,,0
U05916,True,2023-09-27,2
U05917,True,2023-05-14,4
U05918,False,,0
U05919,True,2023-06-14,10
U05920,True,2024-04-09,11
U05921,False,,0
U05922,False,,0
U05923,False,,0
U05924,True,2023-09-17,6
U05925,False,,0
U05926,False,,0
U05927,False,,0
U05928,False,,0
U05929,False,,0
U05930,False,,0
U05931,False,,0
U05932,False,,0
U05933,True,2023-04-18,7
U05934,True,2023-10-04,3
U05935,True,2023-09-21,7
U05936,False,,0
U05937,True,2023-12-27,14
U05938,True,2023-10-15,9
U05939,False,,0
U05940,True,2023-06-30,7
U05941,False,,0
U05942,False,,0
U05943,False,,0
U05944,True,2023-07-12,7
U05945,True,2023-10-25,12
U05946,False,,0
U05947,False,,0
U05948,False,,0
U05949,False,,0
U05950,True,2023-10-17,2
U05951,False,,0
U05952,False,,0
U05953,True,2023-11-14,14
U05954,False,,0
U05955,True,2024-03-16,14
U05956,True,2024-01-10,15
U05957,True,2024-02-23,13
U05958,True,2023-06-27,7
U05959,False,,0
U05960,False,,0
U05961,True,2023-03-31,12
U05962,False,,0
U05963,False,,0
U05964,True,2024-02-05,10
U05965,True,2023-05-28,15
U05966,True,2023-08-07,15
U05967,False,,0
U05968,False,,0
U05969,False,,0
U05970,True,2023-04-15,8
U05971,False,,0
U05972,False,,0
U05973,True,2023-12-11,13
U05974,False,,0
U05975,True,2024-01-30,7
U05976,True,2023-02-06,11
U05977,False,,0
U05978,False,,0
U05979,False,,0
U05980,True,2023-09-23,8
U05981,False,,0
U05982,True,2023-04-27,7
U05983,False,,0
U05984,False,,0
U05985,False,,0
U05986,True,2023-04-14,15
U05987,False,,0
U05988,False,,0
U05989,False,,0
U05990,False,,0
U05991,False,,0
U05992,False,,0
U05993,True,2024-01-01,12
U05994,False,,0
U05995,False,,0
U05996,False,,0
U05997,False,,0
U05998,False,,0
U05999,True,2023-07-19,5
U06000,True,2023-05-26,15
U06001,True,2023-06-07,12
U06002,False,,0
U06003,True,2024-03-01,12
U06004,True,2023-07-11,5
U06005,True,2023-03-22,15
U06006,False,,0
U06007,False,,0
U06008,True,2023-10-08,9
U06009,False,,0
U06010,False,,0
U06011,False,,0
U06012,True,2023-09-14,4
U06013,False,,0
U06014,True,2023-10-20,14
U06015,False,,0
U06016,False,,0
U06017,False,,0
U06018,True,2023-12-14,11
U06019,False,,0
U06020,True,2024-01-16,4
U06021,False,,0
U06022,False,,0
U06023,False,,0
U06024,False,,0
U06025,True,2023-11-06,15
U06026,False,,0
U06027,False,,0
U06028,False,,0
U06029,False,,0
U06030,False,,0
U06031,False,,0
U06032,True,2023-04-19,2
U06033,False,,0
U06034,False,,0
U06035,False,,0
U06036,False,,0
U06037,False,,0
U06038,False,,0
U06039,False,,0
U06040,False,,0
U06041,False,,0
U06042,True,2023-12-23,4
U06043,False,,0
U06044,False,,0
U06045,False,,0
U06046,True,2023-08-21,6
U06047,False,,0
U06048,False,,0
U06049,True,2023-04-15,4
U06050,False,,0
U06051,True,2023-09-01,9
U06052,False,,0
U06053,True,2023-11-26,1
U06054,False,,0
U06055,True,2023-03-30,11
U06056,True,2024-01-16,11
U06057,True,2023-04-30,3
U06058,False,,0
U06059,False,,0
U06060,True,2023-06-21,10
U06061,True,2023-10-24,14
U06062,False,,0
U06063,False,,0
U06064,False,,0
U06065,False,,0
U06066,False,,0
U06067,False,,0
U06068,False,,0
U06069,True,2023-05-12,10
U06070,False,,0
U06071,False,,0
U06072,False,,0
U06073,False,,0
U06074,False,,0
U06075,False,,0
U06076,False,,0
U06077,True,2023-10-13,4
U06078,False,,0
U06079,False,,0
U06080,False,,0
U06081,False,,0
U06082,False,,0
U06083,True,2023-02-12,13
U06084,False,,0
U06085,False,,0
U06086,False,,0
U06087,True,2024-01-05,8
U06088,False,,0
U06089,True,2023-10-20,1
U06090,False,,0
U06091,True,2023-10-21,5
U06092,False,,0
U06093,True,2023-07-20,8
U06094,False,,0
U06095,True,2023-06-27,12
U06096,False,,0
U06097,False,,0
U06098,False,,0
U06099,True,2023-03-22,12
U06100,True,2023-08-10,11
U06101,False,,0
U06102,False,,0
U06103,False,,0
U06104,False,,0
U06105,False,,0
U06106,False,,0
U06107,False,,0
U06108,False,,0
U06109,False,,0
U06110,False,,0
U06111,False,,0
U06112,True,2023-09-25,5
U06113,False,,0
U06114,False,,0
U06115,True,2024-03-13,11
U06116,True,2023-05-01,10
U06117,False,,0
U06118,True,2023-04-01,8
U06119,False,,0
U06120,False,,0
U06121,True,2023-06-05,9
U06122,True,2023-05-22,1
U06123,False,,0
U06124,True,2023-08-20,14
U06125,True,2023-07-02,13
U06126,True,2023-02-07,3
U06127,True,2023-07-19,10
U06128,False,,0
U06129,True,2023-04-12,1
U06130,False,,0
U06131,False,,0
U06132,False,,0
U06133,False,,0
U06134,False,,0
U06135,False,,0
U06136,False,,0
U06137,True,2023-05-13,7
U06138,False,,0
U06139,False,,0
U06140,True,2023-10-06,10
U06141,True,2023-09-08,1
U06142,False,,0
U06143,False,,0
U06144,True,2023-12-28,13
U06145,False,,0
U06146,True,2023-11-04,11
U06147,True,2023-12-19,4
U06148,False,,0
U06149,False,,0
U06150,False,,0
U06151,False,,0
U06152,True,2023-03-04,3
U06153,True,2023-05-02,9
U06154,False,,0
U06155,True,2023-07-05,10
U06156,False,,0
U06157,True,2023-05-31,8
U06158,True,2024-01-22,13
U06159,False,,0
U06160,True,2023-06-16,2
U06161,False,,0
U06162,False,,0
U06163,False,,0
U06164,False,,0
U06165,False,,0
U06166,False,,0
U06167,True,2023-04-26,15
U06168,False,,0
U06169,False,,0
U06170,False,,0
U06171,True,2024-03-03,14
U06172,False,,0
U06173,False,,0
U06174,True,2023-12-01,7
U06175,False,,0
U06176,False,,0
U06177,True,2024-01-06,13
U06178,False,,0
U06179,False,,0
U06180,False,,0
U06181,False,,0
U06182,True,2023-12-05,6
U06183,True,2023-07-24,15
U06184,True,2023-03-29,8
U06185,False,,0
U06186,True,2023-08-17,4
U06187,False,,0
U06188,True,2023-08-18,12
U06189,True,2024-01-27,6
U06190,True,2023-03-29,14
U06191,False,,0
U06192,True,2023-10-13,3
U06193,False,,0
U06194,False,,0
U06195,True,2023-10-26,9
U06196,False,,0
U06197,False,,0
U06198,False,,0
U06199,True,2023-02-02,4
U06200,False,,0
U06201,True,2023-06-03,10
U06202,False,,0
U06203,True,2024-01-15,11
U06204,False,,0
U06205,False,,0
U06206,False,,0
U06207,False,,0
U06208,False,,0
U06209,False,,0
U06210,False,,0
U06211,False,,0
U06212,False,,0
U06213,True,2023-06-06,5
U06214,True,2023-06-28,8
U06215,True,2023-10-29,11
U06216,False,,0
U06217,True,2023-05-21,4
U06218,False,,0
U06219,False,,0
U06220,False,,0
U06221,True,2023-03-18,8
U06222,True,2024-01-03,10
U06223,True,2023-06-21,13
U06224,False,,0
U06225,True,2023-08-22,9
U06226,False,,0
U06227,False,,0
U06228,False,,0
U06229,False,,0
U06230,False,,0
U06231,False,,0
U06232,False,,0
U06233,True,2023-07-20,15
U06234,False,,0
U06235,False,,0
U06236,False,,0
U06237,True,2023-06-04,6
U06238,True,2023-10-27,8
U06239,False,,0
U06240,False,,0
U06241,False,,0
U06242,True,2023-11-23,7
U06243,False,,0
U06244,False,,0
U06245,True,2023-02-03,13
U06246,False,,0
U06247,True,2023-10-29,11
U06248,False,,0
U06249,False,,0
U06250,False,,0
U06251,True,2023-09-18,11
U06252,False,,0
U06253,False,,0
U06254,False,,0
U06255,False,,0
U06256,False,,0
U06257,True,2023-12-29,11
U06258,True,2023-09-07,2
U06259,True,2023-12-22,1
U06260,False,,0
U06261,True,2023-08-12,15
U06262,False,,0
U06263,False,,0
U06264,False,,0
U06265,False,,0
U06266,False,,0
U06267,False,,0
U06268,True,2023-08-13,13
U06269,True,2023-06-27,5
U06270,False,,0
U06271,False,,0
U06272,False,,0
U06273,False,,0
U06274,False,,0
U06275,False,,0
U06276,True,2023-09-02,1
U06277,False,,0
U06278,False,,0
U06279,False,,0
U06280,False,,0
U06281,True,2023-12-12,11
U06282,False,,0
U06283,False,,0
U06284,True,2023-06-04,3
U06285,False,,0
U06286,False,,0
U06287,False,,0
U06288,False,,0
U06289,True,2023-07-02,9
U06290,False,,0
U06291,True,2023-06-18,10
U06292,False,,0
U06293,False,,0
U06294,True,2024-02-20,8
U06295,False,,0
U06296,True,2023-08-08,10
U06297,False,,0
U06298,False,,0
U06299,False,,0
U06300,True,2023-10-26,9
U06301,True,2023-11-30,13
U06302,True,2023-05-14,5
U06303,True,2024-01-20,1
U06304,False,,0
U06305,True,2023-05-28,3
U06306,False,,0
U06307,False,,0
U06308,False,,0
U06309,False,,0
U06310,False,,0
U06311,True,2023-12-29,6
U06312,True,2024-01-15,10
U06313,False,,0
U06314,False,,0
U06315,False,,0
U06316,False,,0
U06317,True,2023-06-15,1
U06318,False,,0
U06319,False,,0
U06320,False,,0
U06321,False,,0
U06322,False,,0
U06323,False,,0
U06324,True,2023-11-10,2
U06325,True,2023-06-21,5
U06326,True,2023-09-04,15
U06327,True,2024-01-01,7
U06328,False,,0
U06329,True,2023-06-15,9
U06330,False,,0
U06331,False,,0
U06332,True,2023-06-19,1
U06333,False,,0
U06334,False,,0
U06335,False,,0
U06336,False,,0
U06337,True,2023-07-31,1
U06338,False,,0
U06339,True,2023-10-05,12
U06340,False,,0
U06341,False,,0
U06342,True,2023-06-08,9
U06343,True,2024-02-06,7
U06344,False,,0
U06345,False,,0
U06346,True,2024-03-12,2
U06347,False,,0
U06348,True,2023-08-14,10
U06349,False,,0
U06350,True,2023-06-30,2
U06351,False,,0
U06352,False,,0
U06353,True,2023-09-21,5
U06354,False,,0
U06355,False,,0
U06356,False,,0
U06357,False,,0
U06358,False,,0
U06359,True,2024-02-12,2
U06360,False,,0
U06361,False,,0
U06362,False,,0
U06363,False,,0
U06364,False,,0
U06365,True,2023-09-01,4
